,Request #,Status,Request Type,Subrequest Type,Additional Subrequest Type,Date / Time Opened,Date / Time Closed,Request Origin,System of Origin ID,Contact Type,Preferred Language,State Issue,Parent Request,Closed When Created,Address,City,Council District,ZIP,Latitude,Longitude,Mapped Location
432614,69912,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/23/2018 09:36:23 PM,09/19/2018 09:44:29 PM,hubNashville Community,,Resident,,False,,False,908 15th Ave S,NASHVILLE,19.0,37212.0,36.14756819299309,-86.78989299845347,"(36.14756819299309, -86.78989299845347)"
432625,65608,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/07/2018 02:06:03 PM,05/08/2018 02:15:35 PM,hubNashville Community,,Resident,,False,,False,4619 Shys Hill Rd,,,,,,
432748,71968,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,06/03/2018 01:38:24 AM,09/20/2018 05:40:41 PM,hubNashville Community,,Resident,,False,,False,306 Radnor St,NASHVILLE,16.0,37211.0,36.105062446044016,-86.7404786858157,"(36.105062446044016, -86.74047868581569)"
433158,62130,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,04/23/2018 12:21:10 PM,04/30/2018 06:00:12 PM,hubNashville Community,,Resident,,False,,False,300 Church St,NASHVILLE,19.0,37201.0,36.16428,-86.77785,"(36.16428, -86.77785)"
434468,68821,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/19/2018 01:19:48 AM,12/28/2018 08:02:35 AM,hubNashville Community,,Resident,,False,,False,1437 11th Ave S,,,37203.0,,,
435631,62747,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,04/25/2018 01:43:10 PM,04/25/2018 03:03:18 PM,hubNashville Community,,,,False,,False,80 Peachtree St,NASHVILLE,16.0,37210.0,36.11985,-86.73813,"(36.11985, -86.73813)"
435895,71948,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,06/02/2018 06:14:17 PM,09/20/2018 05:34:40 PM,hubNashville Community,,Resident,,False,,False,2308 Scott Ave,NASHVILLE,7.0,37216.0,36.20101524063705,-86.7328534194123,"(36.20101524063705, -86.73285341941228)"
436880,69908,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/23/2018 09:30:20 PM,09/19/2018 09:42:25 PM,hubNashville Community,,Resident,,False,,False,904A 15th Ave,NASHVILLE,19.0,37212.0,36.147488414591216,-86.78962429937094,"(36.14748841459121, -86.78962429937093)"
437302,69905,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/23/2018 09:25:21 PM,09/19/2018 09:40:43 PM,hubNashville Community,,Resident,,False,,False,904b 15th Avenue South,NASHVILLE,19.0,37212.0,36.147451200000006,-86.78972249999998,"(36.1474512, -86.78972249999998)"
437476,62041,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,04/22/2018 03:26:32 AM,12/27/2018 08:02:25 AM,hubNashville Community,,Resident,,False,,False,318 Elberta St,NASHVILLE,16.0,37210.0,36.11890442440394,-86.7476079955566,"(36.118904424403944, -86.74760799555659)"
437691,68630,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/18/2018 02:16:26 PM,09/19/2018 07:44:25 PM,hubNashville Community,,Resident,,False,,False,2682 Miami Ave,NASHVILLE,15.0,37214.0,36.24338,-86.70541999999999,"(36.24338, -86.70542)"
438992,68826,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/19/2018 04:25:45 AM,03/02/2019 08:04:27 AM,hubNashville Community,,Resident,,False,,False,1602 57th Ave N,NASHVILLE,20.0,37209.0,36.16520044057005,-86.8569975761092,"(36.165200440570054, -86.85699757610921)"
439248,64261,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,05/01/2018 07:06:42 PM,05/03/2018 01:53:57 PM,Phone,,Resident,,False,,False,1119 Winging Way,NASHVILLE,7.0,37216.0,36.22675,-86.72288,"(36.22675, -86.72288)"
440537,75090,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,06/14/2018 11:17:50 AM,06/18/2018 01:23:53 PM,hubNashville Community,,,,False,,False,1402 Ardee Ave,NASHVILLE,7.0,37216.0,36.21364702571975,-86.71684315699815,"(36.21364702571975, -86.71684315699815)"
440797,67266,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/14/2018 01:22:01 AM,09/06/2018 05:35:35 PM,hubNashville Community,,Resident,,False,,False,4619 Shys Hill Road,NASHVILLE,34.0,37215.0,36.088241700000005,-86.81165829999998,"(36.0882417, -86.81165829999998)"
440842,65893,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/08/2018 02:23:57 AM,08/31/2018 06:34:07 PM,hubNashville Community,,,,False,,False,1419 Edgehill Ave,NASHVILLE,17.0,37212.0,36.1428495,-86.7904029,"(36.1428495, -86.7904029)"
441366,76078,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,06/18/2018 02:58:50 PM,06/20/2018 04:17:09 PM,hubNashville Community,,,,False,,False,3133 Parthenon Ave,NASHVILLE,21.0,37203.0,36.146788159347075,-86.81848319370891,"(36.146788159347075, -86.81848319370891)"
441486,72039,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,06/03/2018 10:45:48 PM,09/20/2018 05:45:55 PM,hubNashville Community,,Resident,,False,,False,2101 Geneiva Dr,NASHVILLE,7.0,37216.0,36.20369837027508,-86.71970828625449,"(36.20369837027508, -86.71970828625449)"
441739,68828,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/19/2018 04:36:45 AM,04/08/2019 03:08:16 PM,hubNashville Community,,Resident,,False,,False,3115 BELWOOD ST,NASHVILLE,21.0,37203.0,36.14481752985961,-86.81852226437236,"(36.14481752985961, -86.81852226437238)"
441970,76369,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,06/19/2018 03:04:45 PM,06/19/2018 04:10:56 PM,Phone,,Resident,,False,,False,617 Pierpoint Dr,NASHVILLE,2.0,37207.0,36.21313,-86.80124,"(36.21313, -86.80124)"
442118,65155,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,05/04/2018 02:27:58 PM,05/04/2018 03:30:19 PM,Phone,,Resident,,False,,False,11 Music Sq E 403,NASHVILLE,19.0,37203.0,36.15102,-86.79226,"(36.15102, -86.79226)"
442438,65380,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,05/05/2018 02:27:54 PM,08/31/2018 03:54:31 PM,hubNashville Community,,Resident,,False,,False,4619 Shys Hill Rd,,,,,,
444198,55251,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,03/21/2018 04:15:03 PM,04/13/2018 12:58:40 PM,Phone,,,,False,,False,1717 6th Ave N A,NASHVILLE,19.0,37208.0,36.182590000000005,-86.79474,"(36.18259, -86.79474)"
444711,53134,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,03/12/2018 06:34:22 PM,03/13/2018 06:06:23 PM,Phone,,Resident,,False,,False,211 AmHerst Dr,NASHVILLE,15.0,37214.0,36.17233663525454,-86.69671873354739,"(36.17233663525454, -86.69671873354739)"
446489,58082,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,04/03/2018 11:28:09 PM,04/04/2018 01:28:57 PM,hubNashville Community,,Resident,,False,,False,,,,,,,
446595,51422,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,03/05/2018 06:11:15 PM,03/06/2018 04:21:15 PM,hubNashville Community,,Resident,,False,,False,3457 COBBLE ST,NASHVILLE,4.0,37211.0,36.02151258252631,-86.72344456417355,"(36.02151258252631, -86.72344456417355)"
447142,54703,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,03/19/2018 06:11:45 PM,04/06/2018 12:50:37 PM,hubNashville Community,,Resident,,False,,False,618 27th Ave. N,NASHVILLE,21.0,37209.0,36.15825592749785,-86.81645840833522,"(36.158255927497834, -86.81645840833524)"
447509,54398,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,03/17/2018 07:42:11 PM,03/19/2018 01:34:42 PM,hubNashville Community,,Resident,,False,,False,1014B w grove,NASHVILLE,17.0,37203.0,36.13473432245856,-86.78651974280199,"(36.13473432245856, -86.78651974280199)"
447880,47979,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,02/21/2018 04:41:24 PM,02/26/2018 03:25:24 PM,hubNashville Community,,Resident,,False,,False,67 Glenrose avenue,NASHVILLE,16.0,37210.0,36.122679005825475,-86.73585043429655,"(36.122679005825475, -86.73585043429654)"
447918,48963,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,02/23/2018 08:15:25 PM,04/05/2018 02:25:37 PM,hubNashville Community,,Business,,False,,False,358 Normandy Place,NASHVILLE,24.0,37209.0,36.14695010331947,-86.82527557924331,"(36.14695010331947, -86.82527557924332)"
448136,55824,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,03/23/2018 04:45:48 PM,04/06/2018 08:03:41 PM,Phone,,,,False,,False,710 n 2nd st,NASHVILLE,5.0,37207.0,36.183690000000006,-86.77156,"(36.18369, -86.77156)"
449554,51762,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,03/06/2018 08:13:15 PM,03/07/2018 12:25:44 PM,Phone,,Resident,,False,,False,1300 Pymouth Ave,,,,,,
450799,56993,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,03/29/2018 02:11:08 PM,08/28/2018 04:36:33 PM,hubNashville Community,,Resident,,False,,False,2101 Geneiva Dr,,,,,,
450861,55699,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,03/22/2018 11:43:29 PM,09/28/2018 03:50:02 PM,hubNashville Community,,Resident,,False,,False,900 Locklayer St,NASHVILLE,19.0,37208.0,36.17093594061968,-86.7912654543539,"(36.17093594061968, -86.7912654543539)"
451096,47203,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,02/17/2018 12:38:18 AM,02/20/2018 05:09:54 PM,hubNashville Community,,Resident,,False,,False,101 13th ave circle,,,,,,
451696,55013,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,03/20/2018 06:37:34 PM,03/21/2018 02:18:06 PM,hubNashville Community,,Resident,,False,,False,308 Wimpole Drive,NASHVILLE,16.0,37211.0,36.1253077373227,-86.71607821622537,"(36.1253077373227, -86.71607821622538)"
451878,59787,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,04/11/2018 06:22:03 PM,04/12/2018 02:51:18 PM,hubNashville Community,,Other,,False,,False,4618 Grinstead Place,NASHVILLE,8.0,37216.0,36.23128461664912,-86.72974342627924,"(36.23128461664912, -86.72974342627923)"
453376,42708,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,01/29/2018 10:25:50 PM,01/30/2018 01:45:17 PM,hubNashville Community,,Resident,,False,,False,,,,,,,
453545,56976,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,03/29/2018 01:29:15 PM,08/28/2018 04:35:09 PM,Phone,,,,False,,False,327 Blue Lake Cir,ANTIOCH,31.0,37013.0,36.05059,-86.67495,"(36.05059, -86.67495)"
454089,42851,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/30/2018 05:27:11 PM,01/30/2018 08:23:37 PM,hubNashville Community,,Resident,,False,,False,,,,,,,
455145,47202,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,02/17/2018 12:05:01 AM,02/20/2018 08:37:25 PM,hubNashville Community,,Resident,,False,,False,1800 Porter Rd,,,,,,
455360,42915,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/30/2018 08:17:48 PM,01/30/2018 08:26:18 PM,hubNashville Community,,Resident,,False,,False,1004 B Southside Ave Nashville,,,,,,
456368,54681,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,03/19/2018 05:24:04 PM,04/06/2018 04:17:45 PM,Phone,,,,False,,False,425 croley dr,NASHVILLE,20.0,37209.0,36.14882817112456,-86.87037598105144,"(36.148828171124556, -86.87037598105145)"
457851,49071,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,02/23/2018 11:56:54 PM,03/05/2018 03:10:46 PM,hubNashville Community,,Resident,,False,,False,4299 little marrowbone rd joelton tn 37080,JOELTON,1.0,37080.0,36.26871437777754,-86.91717306122138,"(36.26871437777754, -86.91717306122138)"
458755,33799,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,12/16/2017 08:08:23 PM,12/19/2017 02:48:07 PM,hubNashville Community,,Resident,,False,,False,4912,,,,,,
458780,33534,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,12/14/2017 08:36:55 PM,12/19/2017 02:58:58 PM,hubNashville Community,,Resident,,False,,False,2112 Sunset Place,NASHVILLE,18.0,37212.0,36.128709377804974,-86.80415335832083,"(36.12870937780498, -86.80415335832083)"
459000,33475,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,12/14/2017 07:08:27 PM,12/15/2017 04:08:00 PM,hubNashville Community,,Resident,,False,,False,505 church st,NASHVILLE,19.0,37219.0,36.1628702140501,-86.78030629447798,"(36.1628702140501, -86.78030629447798)"
459384,42045,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/26/2018 12:31:06 AM,01/31/2018 12:42:04 PM,hubNashville Community,,Resident,,False,,False,6048 Port Anadarko TR,,,,,,
462354,34230,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,12/19/2017 08:43:35 PM,12/20/2017 04:23:52 PM,hubNashville Community,,Resident,,False,,False,,,,,,,
462474,38675,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,01/13/2018 02:58:05 PM,02/26/2018 03:39:29 PM,hubNashville Community,,Resident,,False,,False,631 Shady Ln,,,,,,
462734,37328,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/08/2018 12:06:38 AM,01/08/2018 02:40:18 PM,hubNashville Community,,Resident,,False,,False,2504 Buena Vista Pike Nashville TN 37218,NASHVILLE,2.0,37218.0,36.20016490176506,-86.82059466563274,"(36.20016490176506, -86.82059466563274)"
464030,40024,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/18/2018 04:57:43 PM,01/19/2018 06:53:05 PM,hubNashville Community,,Resident,,False,,False,2403 B Middle Street,,,,,,
464232,25180,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,10/31/2017 05:20:26 PM,11/17/2017 03:57:13 PM,Phone,,Resident,,False,,False,2160 Whitney Ave B,"Nashville, TN",,37210.0,,,
464308,25701,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,11/02/2017 05:37:19 PM,11/17/2017 05:38:22 PM,Phone,,Resident,,False,,False,1300 Elmwood Ave,NASHVILLE,18.0,37212.0,36.126738181528424,-86.79070938647814,"(36.12673818152842, -86.79070938647814)"
464322,31894,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,12/06/2017 04:30:44 PM,12/19/2017 01:47:21 PM,Phone,,Resident,,False,,False,1817 Knowles St,NASHVILLE,21.0,37208.0,36.172009115796115,-86.80913337001506,"(36.172009115796115, -86.80913337001506)"
464483,26985,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,11/08/2017 08:58:15 PM,11/16/2017 02:57:43 PM,Phone,,Resident,,False,,False,1022 Lischey Ave,NASHVILLE,5.0,37207.0,36.189590351004384,-86.7641645009041,"(36.189590351004384, -86.76416450090409)"
464574,34234,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,12/19/2017 08:58:12 PM,12/21/2017 12:59:09 PM,hubNashville Community,,Resident,,False,,False,1809 Underwood st,NASHVILLE,21.0,37208.0,36.1730616612296,-86.8088242170542,"(36.1730616612296, -86.80882421705421)"
466186,36272,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/02/2018 07:25:14 PM,01/04/2018 02:34:20 PM,hubNashville Community,,Resident,,False,,False,1204 Gartland Ave,,,,,,
466589,40805,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/22/2018 05:10:11 PM,01/23/2018 04:21:28 PM,hubNashville Community,,Resident,,False,,False,708 Glenview Dr,,,,,,
469023,29325,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,11/21/2017 03:22:00 PM,12/11/2017 04:54:35 PM,hubNashville Community,,Resident,,False,,False,1116 11th Ave N,NASHVILLE,19.0,37208.0,36.17249,-86.79817,"(36.17249, -86.79817)"
469032,39687,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/17/2018 09:09:30 PM,01/19/2018 03:25:54 PM,Phone,,,,False,,False,203 QUEENS LANE CT,,,,,,
469605,29327,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,11/21/2017 03:27:36 PM,11/28/2017 02:34:22 PM,Phone,,Resident,,False,,False,1116 11th Ave N,NASHVILLE,19.0,37208.0,36.17249,-86.79817,"(36.17249, -86.79817)"
469724,36678,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,01/03/2018 10:26:30 PM,01/04/2018 03:10:59 PM,Phone,,,,False,,False,,,,,,,
469900,33806,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,12/17/2017 03:12:01 AM,12/20/2017 05:36:59 PM,hubNashville Community,,Resident,,False,,False,4619 Shys Hill Rd,,,,,,
470285,35917,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,12/29/2017 09:57:23 PM,01/04/2018 04:07:01 PM,hubNashville Community,,Business,,False,,False,407 Moore Avenue nashville tennessee,NASHVILLE,17.0,37203.0,36.136385332931354,-86.76195780566921,"(36.13638533293135, -86.7619578056692)"
470667,9955,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,08/22/2017 05:10:47 PM,09/07/2017 04:33:39 PM,Phone,,Resident,,False,,False,1499 Hawkins St,Nashville TN,,37203.0,,,
470837,13892,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,09/08/2017 02:53:22 PM,09/13/2017 07:56:27 PM,Phone,,,,False,,False,2133 Ashwood Ave,NASHVILLE,18.0,37212.0,36.12965,-86.80594,"(36.12965, -86.80594)"
471116,23584,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,10/23/2017 04:38:03 PM,11/16/2017 03:55:21 PM,hubNashville Community,,Other,,False,,False,,,,,,,
473115,17197,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,09/25/2017 03:15:53 PM,10/09/2017 06:28:59 PM,Phone,,Resident,,False,,False,1224 5th Ave N,NASHVILLE,19.0,37208.0,36.17647,-86.78858000000001,"(36.17647, -86.78858)"
474720,14369,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,09/11/2017 06:32:08 PM,09/14/2017 07:56:40 PM,Phone,,Resident,,False,,False,1415 62nd Ave N,NASHVILLE,20.0,37209.0,36.16652179217296,-86.86238953456926,"(36.16652179217296, -86.86238953456927)"
475149,17562,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,09/26/2017 08:05:56 PM,10/09/2017 06:28:07 PM,Phone,,Resident,,False,,False,305 Canberra Ct,Hermitage TN,,37076.0,,,
476669,10315,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,08/23/2017 06:25:16 PM,09/14/2017 03:40:38 PM,Phone,,,,False,,False,1953 PINEHURST DR,NASHVILLE,7.0,37216.0,36.202085683692616,-86.70997359124114,"(36.20208568369262, -86.70997359124112)"
477288,23665,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,10/23/2017 07:46:59 PM,10/26/2017 04:18:42 PM,hubNashville Community,,Resident,,False,,False,712 4th Ave. N,NASHVILLE,19.0,37210.0,36.152720063276526,-86.7715573059601,"(36.15272006327652, -86.7715573059601)"
477953,12814,Closed,Property Violations,Short Term Rental Complaint,Short Term Rental Complaint,09/05/2017 03:41:57 PM,10/12/2017 05:40:08 PM,Phone,,,,False,,False,419 Lakehurst Dr,NASHVILLE,6.0,37206.0,36.180609999999994,-86.73574,"(36.18061, -86.73574)"
478142,23306,Closed,Permits,Short Term Rental Permit,Short Term Rental Permit,10/20/2017 08:11:44 PM,11/16/2017 03:04:36 PM,Phone,,Resident,,False,,False,Natchez Trce,NASHVILLE,35.0,37221.0,36.024158617659275,-86.9746664983544,"(36.024158617659275, -86.97466649835441)"
